116.287443,40.011264
116.296441,39.971360
116.286980,40.012730
116.231524,39.881850
116.275380,39.946290
116.304562,39.993428
116.267115,39.928910
116.253015,39.892337
116.252980,39.912930
116.278640,40.012190
116.253042,39.915800
116.267860,39.928884
116.296424,39.971840
116.284590,40.012693
116.296380,39.973585
116.282277,40.012597
116.275400,39.946420
116.304540,39.993560
116.255142,39.917600
116.253015,39.894527
116.231590,39.883690
116.282698,40.012644
116.297593,39.974308
116.279883,40.012323
116.270800,39.928831
116.253030,39.896220
116.231580,39.884400
116.281470,40.012510
116.278150,40.012140
116.279285,40.012260
116.257730,39.917590
116.253035,39.896485
116.304427,39.994797
116.259105,39.917595
116.276314,40.011828
116.299350,39.974367
116.231530,39.886210
116.231648,39.888641
116.279160,40.012250
116.253058,39.898253
116.300696,39.974428
116.275576,39.948200
116.304403,39.996853
116.277992,40.012122
116.304400,39.997110
116.275557,39.949347
116.259750,39.917590
116.253050,39.900210
116.302450,39.997320
116.261255,39.917580
116.232310,39.889413
116.253040,39.902195
116.300726,39.997266
116.275766,39.951624
116.276063,39.953640
116.272254,39.928692
116.272422,39.928666
116.298890,39.997217
116.234445,39.889510
116.253040,39.903151
116.301460,39.974530
116.296125,39.996985
116.235543,39.889500
116.302670,39.974990
116.276170,39.955267
116.276123,39.955970
116.293760,39.997380
116.264227,39.917587
116.293114,39.997604
116.264430,39.917590
116.253032,39.904420
116.237920,39.889500
116.305464,39.975555
116.253040,39.905270
116.278905,39.956808
116.280310,39.956880
116.272590,39.928640
116.273410,39.928500
116.290690,39.998500
116.241720,39.889500
116.306143,39.978223
116.289494,39.999151
116.264680,39.918210
116.242994,39.889507
116.253045,39.906310
116.281965,39.956937
116.306048,39.979680
116.289160,40.001200
116.244878,39.889510
116.283842,39.957026
116.246986,39.889510
116.288730,40.002840
116.288415,40.005035
116.264690,39.920460
116.305975,39.980850
116.284150,39.957040
116.247128,39.889510
116.247653,39.889511
116.288305,40.005750
116.264680,39.921820
116.288268,40.005985
116.264665,39.922590
116.253070,39.907593
116.273720,39.928450
116.230512,39.868876
116.248797,39.889515
116.305880,39.982240
116.288249,40.006103
116.264650,39.922670
116.284810,39.957070
116.253018,39.909000
116.252990,39.911427
116.287428,39.957207
116.274377,39.928343
116.230915,39.869450
116.251592,39.889530
116.231038,39.870567
116.305723,39.983890
116.288170,40.006589
116.264710,39.923780
116.288038,40.007409
116.252980,39.913010
116.289140,39.957330
116.253017,39.914831
116.231210,39.872227
116.252225,39.889530
116.305682,39.984422
116.231220,39.872319
116.293523,39.958083
116.305650,39.984910
116.296230,39.958580
116.253087,39.917397
116.274780,39.928275
116.252380,39.889530
116.275557,39.928773
116.252535,39.889530
116.305611,39.986483
116.264700,39.926067
116.287880,40.008425
116.264692,39.927620
116.298983,39.959090
116.253842,39.917600
116.299420,39.959180
116.253015,39.890340
116.231255,39.872560
116.305490,39.987354
116.275450,39.930170
116.231238,39.874230
116.305260,39.988750
116.275293,39.931670
116.278313,40.012157
116.264717,39.928817
116.304753,39.992173
116.275123,39.932946
116.231290,39.875790
116.287860,40.008557
116.266083,39.928960
116.287690,40.009780
116.299570,39.959450
116.258060,39.917600
116.304628,39.993032
116.299225,39.960685
116.259305,39.917590
116.304606,39.993164
116.253010,39.894027
116.287198,40.012285
116.298690,39.962459
116.260580,39.917580
116.231545,39.877665
116.274744,39.935767
116.253030,39.895945
116.287155,40.012465
116.231540,39.877790
116.274679,39.936459
116.253038,39.896618
116.274515,39.938660
116.286750,40.012720
116.273100,39.928550
116.283733,40.012763
116.231527,39.878220
116.298274,39.963832
116.274517,39.940743
116.231504,39.880584
116.304426,39.994926
116.263260,39.917580
116.297760,39.965527
116.304410,39.996211
116.297730,39.965630
116.274591,39.942267
116.280983,40.012458
116.231510,39.881195
116.304400,39.997200
116.253050,39.900280
116.297525,39.966315
116.302835,39.997350
116.253040,39.902313
116.297354,39.966888
116.274794,39.943543
116.278950,40.012230
116.253040,39.903416
116.231575,39.883225
116.297053,39.967887
116.275218,39.945306
116.275360,39.946165
116.274053,39.928397
116.231580,39.883310
116.296645,39.969248
116.296450,39.971120
116.264680,39.917990
116.231560,39.886010
116.296403,39.972819
116.296672,39.974258
116.264690,39.919690
116.264690,39.921190
116.253034,39.904550
116.299800,39.974392
116.231490,39.886610
116.300858,39.974434
116.275507,39.946997
116.275470,39.928245
116.253058,39.907035
116.275470,39.929946
116.301330,39.974500
116.275630,39.950040
116.275800,39.951870
116.275267,39.931920
116.264707,39.926420
116.289231,40.000834
116.276050,39.953550
116.274890,39.934490
116.289184,40.001078
116.238600,39.889500
116.306060,39.975570
116.306243,39.976926
116.241020,39.889500
116.288960,40.001960
116.306134,39.978348
116.265050,39.929013
116.274530,39.938210
116.288680,40.003360
116.306090,39.978970
116.266820,39.928920
116.288500,40.004479
116.278140,39.956770
116.231200,39.872140
116.243700,39.889510
116.274509,39.940491
116.252990,39.910454
116.288398,40.005157
116.269205,39.928840
116.305965,39.981010
116.245936,39.889510
116.252990,39.910796
116.305913,39.981727
116.231260,39.872910
116.280760,39.956900
116.231235,39.874340
116.305907,39.981833
116.251088,39.889530
116.305737,39.983790
116.231230,39.874770
116.277834,40.012104
116.252986,39.912324
116.252992,39.913750
116.288190,40.006466
116.284267,39.957047
116.253011,39.914572
116.231515,39.876945
116.231520,39.878440
116.253090,39.917510
116.231490,39.880050
116.284940,39.957077
116.252690,39.889530
116.287271,39.957201
116.275470,39.946750
116.231570,39.883140
116.287735,40.009445
116.231585,39.883430
116.305667,39.985513
116.253018,39.894646
116.253030,39.896020
116.275680,39.950780
116.287524,40.010752
116.231586,39.884614
116.293860,39.958140
116.296470,39.958620
116.275995,39.953145
116.260710,39.917580
116.305018,39.990256
116.275460,39.930058
116.275280,39.931795
116.298691,39.959030
116.253033,39.896353
116.231500,39.886540
116.304707,39.992497
116.299129,39.959120
116.299274,39.959150
116.263710,39.917580
116.304584,39.993296
116.299540,39.959580
116.284140,40.012760
116.253055,39.899545
116.281610,40.012525
116.253049,39.900631
116.264680,39.917880
116.277025,39.956670
116.274945,39.934098
116.298818,39.962020
116.279692,39.956851
116.233967,39.889510
116.279725,40.012305
116.279060,40.012240
116.253040,39.903019
116.304402,39.996982
116.298387,39.963463
116.253040,39.903283
116.238430,39.889500
116.264690,39.921310
116.274572,39.937618
116.264680,39.922510
116.274500,39.939850
116.283973,39.957032
116.297980,39.964790
116.297492,39.966423
116.240410,39.889500
116.274563,39.941810
116.298330,39.997170
116.284383,39.957053
116.253053,39.906785
116.264685,39.924110
116.296760,39.997020
116.286490,39.957170
116.288728,39.957292
116.297017,39.968008
116.274857,39.943791
116.294944,39.997036
116.244060,39.889510
116.296610,39.969365
116.275270,39.945570
116.246548,39.889510
116.291214,39.957658
116.296433,39.971600
116.275305,39.945805
116.265370,39.928998
116.247270,39.889510
116.253060,39.907980
116.296420,39.971960
116.266968,39.928915
116.291092,39.998352
116.289090,40.001460
116.298546,39.959000
116.251424,39.889530
116.252990,39.911553
116.288813,40.002443
116.251915,39.889530
116.252988,39.913514
116.253014,39.914701
116.299590,39.959360
116.288650,40.003490
116.275650,39.950260
116.253016,39.890223
116.299304,39.960438
116.300000,39.974400
116.275900,39.952550
116.288613,40.003798
116.276110,39.954125
116.299129,39.960994
116.254220,39.917600
116.231270,39.873450
116.231230,39.874935
116.288450,40.004790
116.253030,39.895560
116.280160,39.956873
116.253030,39.896142
116.297850,39.965220
116.302010,39.974742
116.281647,39.956923
116.297590,39.966100
116.231500,39.876820
116.305010,39.975537
116.231500,39.880190
116.253042,39.897548
116.283547,39.957013
116.231509,39.880979
116.305617,39.975559
116.296747,39.968897
116.259940,39.917580
116.296467,39.970634
116.253060,39.899340
116.253050,39.899900
116.262660,39.917580
116.285920,39.957140
116.287875,39.957230
116.264400,39.917590
116.296411,39.972454
116.253050,39.900000
116.296360,39.974140
116.253041,39.901289
116.231590,39.883760
116.264680,39.917785
116.253040,39.903548
116.306320,39.975840
116.300534,39.974422
116.289003,39.957318
116.274533,39.928317
116.306200,39.977417
116.264690,39.920635
116.231470,39.886897
116.253036,39.904680
116.287793,40.009013
116.277518,40.012068
116.305980,39.980760
116.295195,39.958390
116.297757,39.958853
116.232460,39.889420
116.301020,39.974440
116.305942,39.981306
116.275330,39.928270
116.264687,39.925454
116.305840,39.982880
116.264707,39.926753
116.287170,40.012390
116.304410,39.975510
116.238940,39.889500
116.305674,39.984544
116.298837,39.959060
116.253055,39.906910
116.299506,39.959703
116.287060,40.012635
116.304860,39.975530
116.239760,39.889500
116.299338,39.960315
116.275347,39.931180
116.284440,40.012715
116.282400,40.012610
116.265210,39.929005
116.299097,39.961101
116.280040,40.012340
116.306279,39.976359
116.305665,39.985140
116.252990,39.911176
116.243300,39.889510
116.274767,39.935520
116.244303,39.889510
116.252981,39.912719
116.253008,39.914442
116.246395,39.889510
116.229080,39.869010
116.230880,39.869110
116.305073,39.989897
116.247490,39.889510
116.305037,39.990131
116.253080,39.917170
116.274520,39.938495
116.274513,39.940617
116.304960,39.990630
116.231280,39.873060
116.250440,39.889523
116.305870,39.982310
116.305697,39.984197
116.231230,39.874630
116.253675,39.917600
116.274889,39.943916
116.275288,39.945688
116.259400,39.917590
116.296454,39.970999
116.305653,39.985627
116.304424,39.995054
116.275340,39.946040
116.304406,39.996596
116.296446,39.971240
116.231540,39.877330
116.231500,39.878900
116.303710,39.997420
116.259550,39.917590
116.296520,39.974250
116.231506,39.880716
116.304895,39.991110
116.299190,39.997230
116.274690,39.928290
116.263140,39.917580
116.297067,39.997053
116.231590,39.883550
116.295092,39.996998
116.231592,39.884728
116.300372,39.974416
116.275830,39.952080
116.302520,39.974935
116.264680,39.918100
116.276095,39.953925
116.304416,39.995697
116.304400,39.997220
116.276170,39.955080
116.276733,39.956643
116.264690,39.920950
116.233100,39.889470
116.290958,39.998401
116.297874,39.997134
116.279524,39.956842
116.264680,39.922250
116.234760,39.889507
116.289790,39.998830
116.289320,40.000348
116.305771,39.975564
116.289055,40.001590
116.237154,39.889500
116.305924,39.975568
116.293867,39.997343
116.264662,39.924776
116.280460,39.956887
116.253040,39.901840
116.239273,39.889500
116.274890,39.934470
116.288870,40.002090
116.241170,39.889500
116.306310,39.975915
116.264700,39.925953
116.306177,39.977747
116.288380,40.005280
116.243433,39.889510
116.291359,39.998253
116.283710,39.957020
116.288130,40.006834
116.244160,39.889510
116.264720,39.928940
116.253040,39.903920
116.274500,39.939980
116.305900,39.981940
116.266430,39.928940
116.289125,40.001330
116.305860,39.982540
116.267263,39.928905
116.286063,39.957147
116.253050,39.906660
116.288480,39.957273
116.305666,39.984666
116.252070,39.889530
116.288625,40.003695
116.278477,40.012173
116.288343,40.005515
116.287840,40.008688
116.288110,40.006957
116.253028,39.908644
